INFO 2025-04-25 20:21:16,024 autoreload 1272 24896 Watching for file changes with StatReloader
    return render(request, 'core/consultation_form.html', {'form': form, 'patient': patient})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: core/consultation_form.html
ERROR 2025-05-01 02:55:56,110 basehttp 19092 7008 "GET /patients/1/consultation/ HTTP/1.1" 500 92140
INFO 2025-05-01 02:56:00,617 basehttp 19092 7008 "GET /patients/1/ HTTP/1.1" 200 8052
ERROR 2025-05-01 02:56:04,395 log 19092 7008 Internal Server Error: /patients/1/consultation/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 190, in add_consultation
    return render(request, 'core/consultation_form.html', {'form': form, 'patient': patient})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: core/consultation_form.html
ERROR 2025-05-01 02:56:04,397 basehttp 19092 7008 "GET /patients/1/consultation/ HTTP/1.1" 500 92139
INFO 2025-05-01 02:57:38,617 basehttp 19092 17872 "GET /patients/1/consultation/ HTTP/1.1" 200 5293
INFO 2025-05-01 02:57:58,601 basehttp 19092 17872 "POST /patients/1/consultation/ HTTP/1.1" 302 0
INFO 2025-05-01 02:57:58,619 basehttp 19092 17872 "GET /patients/1/ HTTP/1.1" 200 8702
INFO 2025-05-01 02:58:08,639 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 02:58:09,535 basehttp 19092 17872 "GET / HTTP/1.1" 200 4290
INFO 2025-05-01 02:58:11,228 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 02:58:13,991 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 02:58:14,811 basehttp 19092 17872 "GET /patients/ HTTP/1.1" 200 4715
INFO 2025-05-01 02:58:15,854 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 02:58:16,587 basehttp 19092 17872 "GET /patients/ HTTP/1.1" 200 4715
INFO 2025-05-01 02:58:18,490 basehttp 19092 17872 "GET /patients/ HTTP/1.1" 200 4715
INFO 2025-05-01 02:58:19,477 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 02:58:26,337 basehttp 19092 17872 "GET /patients/1/ HTTP/1.1" 200 8371
INFO 2025-05-01 02:58:28,971 basehttp 19092 17872 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 03:06:17,308 autoreload 19092 16252 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py changed, reloading.
INFO 2025-05-01 03:06:17,883 autoreload 13384 2680 Watching for file changes with StatReloader
INFO 2025-05-01 03:06:39,844 autoreload 13384 2680 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\urls.py changed, reloading.
INFO 2025-05-01 03:06:40,209 autoreload 8088 17844 Watching for file changes with StatReloader
INFO 2025-05-01 03:07:55,803 basehttp 8088 2728 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 03:07:56,954 basehttp 8088 2728 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 03:07:57,722 basehttp 8088 2728 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 03:08:00,728 basehttp 8088 2728 "GET /patients/1/ HTTP/1.1" 200 8661
INFO 2025-05-01 03:08:03,005 basehttp 8088 2728 "GET /patients/1/delete/ HTTP/1.1" 200 3819
INFO 2025-05-01 03:08:04,703 basehttp 8088 2728 "GET /patients/1/ HTTP/1.1" 200 8661
INFO 2025-05-01 03:08:07,261 basehttp 8088 2728 "GET /neurologist/ HTTP/1.1" 200 5628
INFO 2025-05-01 03:08:09,578 basehttp 8088 2728 "GET /patients/1/ HTTP/1.1" 200 8661
INFO 2025-05-01 03:08:11,073 basehttp 8088 2728 "GET /patients/1/delete/ HTTP/1.1" 200 3819
INFO 2025-05-01 03:08:14,048 basehttp 8088 2728 "POST /patients/1/delete/ HTTP/1.1" 302 0
INFO 2025-05-01 03:08:14,057 basehttp 8088 2728 "GET /patients/ HTTP/1.1" 200 4260
WARNING 2025-05-01 03:08:16,678 log 8088 2728 Forbidden (Permission denied): /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 107, in patient_register
    raise PermissionDenied
django.core.exceptions.PermissionDenied
WARNING 2025-05-01 03:08:16,682 basehttp 8088 2728 "GET /patients/register/ HTTP/1.1" 403 135
INFO 2025-05-01 03:08:22,807 basehttp 8088 2728 "GET /neurologist/ HTTP/1.1" 200 3511
INFO 2025-05-01 03:08:23,661 basehttp 8088 2728 "GET / HTTP/1.1" 200 4290
INFO 2025-05-01 03:08:25,019 basehttp 8088 2728 "GET /register/?role=TECHNICIAN HTTP/1.1" 200 6138
INFO 2025-05-01 03:08:27,072 basehttp 8088 2728 "GET /login/ HTTP/1.1" 200 4194
INFO 2025-05-01 03:08:34,510 basehttp 8088 2728 "POST /login/ HTTP/1.1" 302 0
INFO 2025-05-01 03:08:34,538 basehttp 8088 2728 "GET /technician/ HTTP/1.1" 200 4072
INFO 2025-05-01 03:19:26,977 basehttp 8088 14744 "GET /patients/register/ HTTP/1.1" 200 5269
INFO 2025-05-01 03:22:02,774 autoreload 8088 17844 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\forms.py changed, reloading.
INFO 2025-05-01 03:22:03,733 autoreload 1112 12160 Watching for file changes with StatReloader
INFO 2025-05-01 03:25:28,467 autoreload 1112 12160 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\forms.py changed, reloading.
INFO 2025-05-01 03:25:28,914 autoreload 18176 8492 Watching for file changes with StatReloader
INFO 2025-05-01 03:26:34,582 basehttp 18176 18192 "GET /technician/ HTTP/1.1" 200 3752
ERROR 2025-05-01 03:26:36,366 log 18176 18192 Internal Server Error: /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 157, in patient_register
    form = PatientRegistrationForm()
           ^^^^^^^^^^^^^^^^^^^^^^^
NameError: name 'PatientRegistrationForm' is not defined. Did you mean: 'UserRegistrationForm'?
ERROR 2025-05-01 03:26:36,369 basehttp 18176 18192 "GET /patients/register/ HTTP/1.1" 500 74140
INFO 2025-05-01 03:26:59,222 autoreload 18176 8492 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py changed, reloading.
INFO 2025-05-01 03:26:59,590 autoreload 10852 5992 Watching for file changes with StatReloader
INFO 2025-05-01 03:27:53,766 basehttp 10852 5656 "GET /patients/register/ HTTP/1.1" 200 17012
INFO 2025-05-01 03:31:49,259 autoreload 10852 5992 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\urls.py changed, reloading.
INFO 2025-05-01 03:31:49,712 autoreload 14932 12560 Watching for file changes with StatReloader
INFO 2025-05-01 03:32:27,528 basehttp 14932 19008 "GET /patients/register/ HTTP/1.1" 200 18049
INFO 2025-05-01 03:32:30,325 basehttp 14932 19008 "GET /api/simulate-patient-data/ HTTP/1.1" 200 406
ERROR 2025-05-01 03:32:35,555 log 14932 19008 Internal Server Error: /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\sqlite3\base.py", line 329, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.IntegrityError: NOT NULL constraint failed: core_labresult.recorded_by_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 147, in patient_register
    LabResult.objects.create(
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\query.py", line 679, in create
    obj.save(force_insert=True, using=self.db)
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 822, in save
    self.save_base(
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 909, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 1067, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 1108, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\query.py", line 1847, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\sql\compiler.py", line 1823, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\backends\sqlite3\base.py", line 329, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: NOT NULL constraint failed: core_labresult.recorded_by_id
ERROR 2025-05-01 03:32:35,563 basehttp 14932 19008 "POST /patients/register/ HTTP/1.1" 500 173913
INFO 2025-05-01 03:33:33,523 autoreload 14932 12560 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py changed, reloading.
INFO 2025-05-01 03:33:33,890 autoreload 3576 5392 Watching for file changes with StatReloader
ERROR 2025-05-01 03:36:00,363 log 3576 18640 Internal Server Error: /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 180, in patient_register
    LabResult.objects.create(
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\query.py", line 677, in create
    obj = self.model(**kwargs)
          ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 567, in __init__
    raise TypeError(
TypeError: LabResult() got unexpected keyword arguments: 'value'
ERROR 2025-05-01 03:36:00,366 basehttp 3576 18640 "POST /patients/register/ HTTP/1.1" 500 95555
INFO 2025-05-01 03:36:13,434 basehttp 3576 18640 "GET /api/simulate-patient-data/ HTTP/1.1" 200 403
ERROR 2025-05-01 03:36:15,848 log 3576 18640 Internal Server Error: /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 180, in patient_register
    LabResult.objects.create(
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\query.py", line 677, in create
    obj = self.model(**kwargs)
          ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 567, in __init__
    raise TypeError(
TypeError: LabResult() got unexpected keyword arguments: 'value'
ERROR 2025-05-01 03:36:15,849 basehttp 3576 18640 "POST /patients/register/ HTTP/1.1" 500 95545
ERROR 2025-05-01 03:36:23,079 log 3576 18640 Internal Server Error: /patients/register/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py", line 180, in patient_register
    LabResult.objects.create(
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\query.py", line 677, in create
    obj = self.model(**kwargs)
          ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\db\models\base.py", line 567, in __init__
    raise TypeError(
TypeError: LabResult() got unexpected keyword arguments: 'value'
ERROR 2025-05-01 03:36:23,082 basehttp 3576 18640 "POST /patients/register/ HTTP/1.1" 500 95545
INFO 2025-05-01 03:37:26,612 autoreload 3576 5392 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\views.py changed, reloading.
INFO 2025-05-01 03:37:27,094 autoreload 10396 18420 Watching for file changes with StatReloader
INFO 2025-05-01 03:38:55,119 basehttp 10396 516 "POST /patients/register/ HTTP/1.1" 302 0
INFO 2025-05-01 03:38:55,152 basehttp 10396 516 "GET /patients/6/ HTTP/1.1" 200 8130
INFO 2025-05-01 03:39:17,129 basehttp 10396 516 "GET /patients/6/nihss/ HTTP/1.1" 200 5332
INFO 2025-05-01 03:39:28,234 basehttp 10396 516 "POST /patients/6/nihss/ HTTP/1.1" 302 0
INFO 2025-05-01 03:39:28,248 basehttp 10396 516 "GET /patients/6/ HTTP/1.1" 200 9071
INFO 2025-05-01 03:39:33,074 basehttp 10396 516 "GET /logout/ HTTP/1.1" 302 0
INFO 2025-05-01 03:39:33,095 basehttp 10396 516 "GET /login/ HTTP/1.1" 200 3780
INFO 2025-05-01 03:39:41,039 basehttp 10396 516 "GET / HTTP/1.1" 200 3539
INFO 2025-05-01 03:39:43,181 basehttp 10396 516 "GET /login/ HTTP/1.1" 200 3443
INFO 2025-05-01 03:39:56,009 basehttp 10396 516 "POST /login/ HTTP/1.1" 302 0
INFO 2025-05-01 03:39:56,020 basehttp 10396 516 "GET /neurologist/ HTTP/1.1" 200 11611
INFO 2025-05-01 03:40:19,218 basehttp 10396 516 "GET /patients/5/ HTTP/1.1" 200 7437
INFO 2025-05-01 03:41:31,955 autoreload 10396 18420 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\core\models.py changed, reloading.
INFO 2025-05-01 03:41:32,527 autoreload 17784 2812 Watching for file changes with StatReloader
INFO 2025-05-01 03:44:58,677 autoreload 18532 3532 Watching for file changes with StatReloader
INFO 2025-05-01 03:45:17,184 basehttp 18532 10944 "GET / HTTP/1.1" 200 4290
INFO 2025-05-01 03:45:19,811 basehttp 18532 10944 "GET /register/?role=NEUROLOGIST HTTP/1.1" 200 6140
INFO 2025-05-01 03:45:21,765 basehttp 18532 10944 "GET /login/ HTTP/1.1" 200 4194
INFO 2025-05-01 03:45:29,442 basehttp 18532 10944 "POST /login/ HTTP/1.1" 302 0
INFO 2025-05-01 03:45:29,460 basehttp 18532 10944 "GET /neurologist/ HTTP/1.1" 200 11611
INFO 2025-05-01 03:45:33,507 basehttp 18532 10944 "GET /patients/6/ HTTP/1.1" 200 8409
ERROR 2025-05-01 03:45:38,222 log 18532 10944 Internal Server Error: /patients/6/consultation/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
